alpha3,pseudoYear,lrgdpnaPerCapita_chg7_temp,region,subRegion,year,lcgdpoPerCapitaUSA,country,isExtrapolated,lctfp,lrtfpna,lrgdpnaPerCapita,lrgdpoPerCapita,lcgdpoPerCapita,lrgdpnaPerCapita_chg7,lrgdpoPerCapita_chg7,lrtfpna_chg7,lrgdpnaPerCapita_chg1,lrgdpoPerCapita_chg1,lrtfpna_chg1,lcgdpoPerCapita_gap,lcgdpoPerCapita_gap_avg7,subRegion_new,isLAC,isAfrica,isEAT,lrgdpnaPerCapita_chg7_nonTFP,lrgdpnaPerCapita_chg1_nonTFP,cumulativeTFP,cumulativeNonTFP,lag_lcgdpoPerCapita_gap_avg7
ECU,1996,0.00598702387609151,Americas,Latin America and the Caribbean,1996,10.6043368118321,Ecuador,0,-0.856006236935842,0.034706684901986,8.95317354016004,8.52472467764774,8.51881879836754,0.00598702387609151,-0.00902709761968445,0.00361240120745759,-0.00383960459148902,-0.0155506280836608,0.0084667355684519,2.08551801346456,1.95393133870672,Latin America and the Caribbean,1,0,0,0.00237462266863392,-0.0123063401599409,0.000903100301864398,0.00059365566715848,
ECU,2003,0.00205669944574716,Americas,Latin America and the Caribbean,2003,10.7573169934013,Ecuador,0,-1.01666465310592,-0.0413609632430495,8.96757043628027,8.68205648913114,8.70207370148701,0.00205669944574716,0.0224759730690572,-0.0108668068778622,0.0103598521404304,0.0420061764812996,-0.0187838629165694,2.05524329191429,2.12485940419647,Latin America and the Caribbean,1,0,0,0.0129235063236094,0.0291437150569998,-0.00181360141760116,0.00382453224806082,1.95393133870672
ECU,2010,0.0257790854365328,Americas,Latin America and the Caribbean,2010,10.811535892488,Ecuador,0,-0.918837660365123,-0.0513078631236918,9.148024034336,9.11922639219095,9.11941478095762,0.0257790854365328,0.0624528432942584,-0.00142098569723462,0.0182128283986494,0.0741417067088488,0.0042306381823686,1.69212111153038,1.82393859838011,Latin America and the Caribbean,1,0,0,0.0272000711337674,0.0139821902162808,-0.00216884784190981,0.0106245500315027,2.12485940419647
ECU,2017,0.0176454375046387,Americas,Latin America and the Caribbean,2017,10.9076320435205,Ecuador,0,-0.880546572057152,0.0481040326427444,9.27154209686847,9.19824422249284,9.21139455553803,0.0176454375046387,0.0112882614716985,0.0142016993952052,0.0150089645350509,0.0164083708526999,0.0110329222386791,1.69623748798247,1.62909207258306,Latin America and the Caribbean,1,0,0,0.00344373810943348,0.00397604229637175,0.00138157700689148,0.011485484558861,1.82393859838011
EGY,1996,0.02668557804791,Africa,Northern Africa,1996,10.6043368118321,Egypt,0,0.103837733679033,0.248007624498533,8.83248166121143,8.43246620099731,8.42427622094722,0.02668557804791,0.128066232678083,0.00679877724904357,0.0309574293972794,0.16777385005239,-0.00956438776124599,2.18006059088488,2.54573615358278,Africa,0,1,0,0.0198868007988664,0.0405218171585254,0.00169969431226089,0.0049717001997166,
EGY,2003,0.0244071475618957,Africa,Northern Africa,2003,10.7573169934013,Egypt,0,-0.141257175269967,0.171109027533552,9.0033316941447,8.54491603250311,8.52514288251502,0.0244071475618957,0.0160642616436858,-0.0109855138521401,0.0116754041053895,0.0165276618683503,3.51614843899228e-06,2.23217411088628,2.23681887035305,Africa,0,1,0,0.0353926614140359,0.0116718879569505,-0.00104668415077414,0.0138198655532256,2.54573615358278
EGY,2010,0.0365022591935943,Africa,Northern Africa,2010,10.811535892488,Egypt,0,-0.0413623920418878,0.0371241793880135,9.25884750849986,9.12138234731115,9.1182163061285,0.0365022591935943,0.0823523306868627,-0.0191406925922198,0.0304686312170297,0.13183827778901,-0.0165755085780442,1.6933195863595,2.0009195019348,Africa,0,1,0,0.0556429517858141,0.0470441397950739,-0.00583185729882909,0.0277306034996791,2.23681887035305
EGY,2017,0.00969431231498419,Africa,Northern Africa,2017,10.9076320435205,Egypt,0,0.10070727915818,0.00496915108496911,9.32670769470475,9.32387844527398,9.33384826287172,0.00969431231498419,0.0289280139946901,-0.00459357547186348,0.0216644173278588,0.0294693235536592,-0.00133309344911084,1.57378378064878,1.58238223420374,Africa,0,1,0,0.0142878877868477,0.0229975107769697,-0.00698025116679496,0.031302575446391,2.0009195019348
ESP,1996,0.0169153749068856,Europe,Southern Europe,1996,10.6043368118321,Spain,0,-0.0220135098005686,0.0873932506303296,10.1228396042302,9.91109873322928,9.91390755587397,0.0169153749068856,0.0350067713205574,-0.000911789435144744,0.0234220487864985,0.0326169429293905,0.000623699053746998,0.690429255958129,0.719254498697413,Others,0,0,0,0.0178271643420304,0.0227983497327515,-0.000227947358786186,0.00445679108550759,
ESP,2003,0.0298296686078002,Europe,Southern Europe,2003,10.7573169934013,Spain,0,0.028329932556745,0.0423946250861737,10.3316472844848,10.1755612694267,10.1924178406551,0.0298296686078002,0.037780362313917,-0.00642837507773656,0.0155958619012004,0.000623740451699106,-0.0048885751441834,0.5648991527462,0.588197693669597,Others,0,0,0,0.0362580436855367,0.0204844370453838,-0.00183504112822033,0.0135213020068918,0.719254498697413
ESP,2010,0.0039930524267428,Europe,Southern Europe,2010,10.811535892488,Spain,0,-0.155919560829232,0.00546366747759186,10.359598651472,10.3612598125443,10.3666714029355,0.0039930524267428,0.0265283633025144,-0.00527585108694026,-0.00656198360199944,-0.0115929823018988,0.00107484729718461,0.444864489552499,0.4654904309639,Others,0,0,0,0.00926890351368306,-0.00763683089918405,-0.00315400389995539,0.0158385278853125,0.588197693669597
ESP,2017,0.0089232369098856,Europe,Southern Europe,2017,10.9076320435205,Spain,0,-0.147455549834043,0.00593850506562909,10.4220613098412,10.4827972705199,10.4905277007774,0.0089232369098856,0.0173624939965141,6.78339411481757e-05,0.029211158761699,0.0470890160612001,0.00808472601895219,0.4171043427431,0.477730076941914,Others,0,0,0,0.00885540296873742,0.0211264327427468,-0.00313704541466835,0.0180523786274969,0.4654904309639
EST,1996,,Europe,Northern Europe,1996,10.6043368118321,Estonia,0,-0.762526168834702,-0.349541098131243,9.31954004293961,9.20418858204934,9.16045958334459,,,,0.0625952951496789,0.0850129292007313,0.028087816936993,1.44387722848751,1.42990108233898,Others,0,0,0,,0.0345074782126859,,,
EST,2003,0.0668229850406773,Europe,Northern Europe,2003,10.7573169934013,Estonia,0,-0.596991492528643,-0.0812307525445364,9.78730093822435,9.51095753810163,9.53432090733648,0.0668229850406773,0.0438241365788985,0.0383300493695295,0.0786699503095498,0.0749575419315498,0.0288333754939696,1.22299608606482,1.37224800196863,Others,0,0,0,0.0284929356711477,0.0498365748155802,,,1.42990108233898
EST,2010,0.0232032799186414,Europe,Northern Europe,2010,10.811535892488,Estonia,0,-0.556000083710472,-0.00738131528581963,9.94972389765484,9.91667879411376,9.93142142806795,0.0232032799186414,0.0579601794303043,0.0105499196083881,0.0251340699346407,0.0500938753117914,0.0365216634997221,0.88011446442005,0.963320531586165,Others,0,0,0,0.0126533603102533,-0.0113875935650813,,,1.37224800196863
EST,2017,0.0377875113363371,Europe,Northern Europe,2017,10.9076320435205,Estonia,0,-0.507539818403057,0.0537491705063569,10.2142364770092,10.1635193494073,10.2304511485756,0.0377875113363371,0.0352629364705057,0.0087329265417395,0.0495434164899002,0.0569029616851999,0.0172241909660826,0.6771808949449,0.7404250798455,Others,0,0,0,0.0290545847945976,0.0323192255238176,,,0.963320531586165
FIN,1996,-0.00160328529258586,Europe,Northern Europe,1996,10.6043368118321,Finland,0,-0.25414423352479,-0.125026216617938,10.2172096304573,10.1242152225086,10.0918016623011,-0.00160328529258586,0.00372370785629985,0.0124344098593514,0.0324297414296986,-0.00493117034920054,0.017064623025876,0.512535149531001,0.501912146141559,Others,0,0,0,-0.0140376951519373,0.0153651184038226,0.00310860246483786,-0.00350942378798432,
FIN,2003,0.0366143742775716,Europe,Northern Europe,2003,10.7573169934013,Finland,0,-0.0651794684844935,-0.00583589922813519,10.4735102504003,10.3845999534986,10.4057046888644,0.0366143742775716,0.0371978187128573,0.0170271881985433,0.0171134750666013,0.0163384329256999,0.00744877862762541,0.3516123045369,0.363962220047071,Others,0,0,0,0.0195871860790284,0.00966469643897591,0.00736539951447367,0.00138737273177277,0.501912146141559
FIN,2010,0.0114856800454571,Europe,Northern Europe,2010,10.811535892488,Finland,0,-0.164295575193778,-0.0101859209268542,10.5539100107185,10.5556580803017,10.5665472336755,0.0114856800454571,0.0244368752575857,-0.000621431671245573,0.0251633830203009,0.0274217759787998,0.0220536401861701,0.244988658812499,0.272190756830614,Others,0,0,0,0.0121071117167026,0.00310974283413076,0.00721004159666228,0.00441415066094843,0.363962220047071
FIN,2017,0.00308040163608579,Europe,Northern Europe,2017,10.9076320435205,Finland,0,-0.154775949177161,-0.0230038899781354,10.5754728221711,10.5939654846733,10.6185377454148,0.00308040163608579,0.00547248633879985,-0.00183113843589731,0.0239434047775013,0.0388228568589,0.0067606129542113,0.289094298105701,0.301039196380372,Others,0,0,0,0.0049115400719831,0.01718279182329,0.00675225698768795,0.0056420356789442,0.272190756830614
FJI,1996,0.0215056945889443,Oceania,Melanesia,1996,10.6043368118321,Fiji,0,-0.355657516540193,0.0297755267056827,8.74102629939071,8.68009378955833,8.63335157621654,0.0215056945889443,0.0115269001142685,0.0102730461020782,0.0353730222876898,0.0309622235012395,0.0397702234722026,1.97098523561556,1.91493643478031,Others,0,0,0,0.011232648486866,-0.00439720118451278,0.00256826152551956,0.00280816212171651,
FJI,2003,0.0112785126862429,Oceania,Melanesia,2003,10.7573169934013,Fiji,0,-0.542403987795331,-0.00972670731065016,8.81997588819441,8.59402277498153,8.58493694893913,0.0112785126862429,-0.012295859225257,-0.00564317628804755,0.00880231919746066,-0.0689218181364097,-0.0317846181609198,2.17238004446217,2.08208397777797,Others,0,0,0,0.0169216889742905,0.0405869373583804,0.00115746745350767,0.00703858436528914,1.91493643478031
FJI,2010,0.00595043192459574,Oceania,Melanesia,2010,10.811535892488,Fiji,0,-0.553338716545935,0.00126508289082557,8.86162891166658,8.83957646769038,8.8488674238641,0.00595043192459574,0.0350790989584071,0.00157025574306796,0.0202323180846502,0.0620139139191505,0.00939491435687501,1.9626684686239,2.13047545099667,Others,0,0,0,0.00438017618152777,0.0108374037277752,0.00155003138927466,0.00813362841067108,2.08208397777797
FJI,2017,0.0234103628356814,Oceania,Melanesia,2017,10.9076320435205,Fiji,0,-0.656176012901407,0.0168253114752917,9.02550145151635,8.93601464138333,8.97481103274526,0.0234103628356814,0.0137768819561358,0.00222288979778088,0.022310154957859,0.00651824674608115,0.0126106206470819,1.93282101077524,1.92158882536653,Others,0,0,0,0.0211874730379005,0.00969953431077712,0.00210575383871988,0.0134304966701462,2.13047545099667
FRA,1996,0.0103711279566429,Europe,Western Europe,1996,10.6043368118321,France,0,0.017303924771572,-0.0419240680969643,10.320554731181,10.1541098184566,10.126945605811,0.0103711279566429,0.0115275053876572,0.00390008308890321,0.00923854432680038,0.0172340786154006,0.000950018038588303,0.4773912060211,0.442930176212014,Others,0,0,0,0.00647104486773966,0.00828852628821208,0.000975020772225803,0.00161776121693491,
FRA,2003,0.0189480370237143,Europe,Western Europe,2003,10.7573169934013,France,0,0.155085660861441,0.0185252017911666,10.453190990347,10.3369642653419,10.3415447322021,0.0189480370237143,0.026122063840757,0.0086356099840187,0.00249839614440006,-0.0300698243518003,-0.0048009555653488,0.4157722611992,0.399590928814686,Others,0,0,0,0.0103124270396956,0.00729935170974886,0.00313392326823048,0.00419586797685883,0.442930176212014
FRA,2010,0.00626663227487129,Europe,Western Europe,2010,10.811535892488,France,0,-0.0198319305609807,-0.00391970366166408,10.4970574162711,10.4853165505794,10.4900472967853,0.00626663227487129,0.0211931836053572,-0.0032064150646901,0.0137877566429996,0.0345861089984005,0.00619528665739292,0.3214885957027,0.364621959037586,Others,0,0,0,0.00947304733956139,0.00759246998560666,0.00233231950205795,0.00656412981174917,0.399590928814686
FRA,2017,0.00753341428281448,Europe,Western Europe,2017,10.9076320435205,France,0,-0.0266906715675145,-0.00449461995176322,10.5497913162508,10.5830708720166,10.5966406998317,0.00753341428281448,0.0139649030624572,-8.21308985855914e-05,0.0172311381060002,0.0322497713277006,-0.00094626636425873,0.3109913436888,0.324196782082429,Others,0,0,0,0.00761554518140007,0.0181774044702589,0.00231178677741156,0.00846801610709919,0.364621959037586
GAB,1996,0.00792456756324305,Africa,Sub-Saharan Africa,1996,10.6043368118321,Gabon,0,-0.0162948556908547,0.176855042838265,9.98147295923257,9.26034835306699,9.19648712290654,0.00792456756324305,0.0208171365405815,0.0206219079665841,0.0102866348726405,0.0947325032008592,0.00582678937756601,1.40784968892556,1.37916306164576,Africa,0,1,0,-0.012697340403341,0.00445984549507447,0.00515547699164602,-0.00317433510083526,
GAB,2003,-0.0266588237844915,Africa,Sub-Saharan Africa,2003,10.7573169934013,Gabon,0,-0.72027956877507,-0.0411420705274952,9.79486119274113,9.2245593224215,9.25452649794583,-0.0266588237844915,-0.0051127186636413,-0.0311424447665372,-0.00110271404742868,0.09177230910635,-0.00211167835046781,1.50279049545547,1.59143926227731,Africa,0,1,0,0.00448362098204572,0.00100896430303913,-0.00263013419998827,-0.00205342985532383,1.37916306164576
GAB,2010,-0.0186319577034502,Africa,Sub-Saharan Africa,2010,10.811535892488,Gabon,0,-0.628722719414745,-0.0174672949759702,9.66443748881698,9.38942070053119,9.38046328811396,-0.0186319577034502,0.0235516254442414,0.003382110793075,0.0353488884107094,0.13445906412124,0.0226484700297039,1.43107260437404,1.27875270177167,Africa,0,1,0,-0.0220140684965252,0.0127004183810055,-0.00178460650171952,-0.00755694697945513,1.59143926227731
GAB,2017,0.0108062403213702,Africa,Sub-Saharan Africa,2017,10.9076320435205,Gabon,0,-0.656193590072224,0.11085011181565,9.74008117106657,9.37616139169371,9.4119167679338,0.0108062403213702,-0.00189418697678282,0.0183310581130886,-0.0116985602192887,-0.0458753784201793,0.0147440174788119,1.4957152755867,1.33737351975022,Africa,0,1,0,-0.0075248177917184,-0.0264425776981006,0.00279815802655263,-0.00943815142738473,1.27875270177167
GBR,1996,0.0152684712401143,Europe,Northern Europe,1996,10.6043368118321,United Kingdom,0,-0.203358765834197,-0.0840786897455009,10.2397554187484,10.1894934533646,10.1677271835942,0.0152684712401143,0.0245255279144,0.00569272512477359,0.0219631208099997,0.0558358555221989,0.00191173670100661,0.4366096282379,0.50645055842009,Others,0,0,0,0.00957574611534074,0.0200513841089931,0.0014231812811934,0.00239393652883518,
GBR,2003,0.0288364343329715,Europe,Northern Europe,2003,10.7573169934013,United Kingdom,0,-0.0579346904042041,0.00881518263009463,10.4416104590792,10.3927564444525,10.3954304905535,0.0288364343329715,0.0290375701554143,0.0132705531965136,0.0289598474911994,0.0172237561640998,0.0187651492989495,0.361886502847801,0.381431192990371,Others,0,0,0,0.0155658811364578,0.0101946981922499,0.00474081958032181,0.00628540681294964,0.50645055842009
GBR,2010,0.0019921547698856,Europe,Northern Europe,2010,10.811535892488,United Kingdom,0,-0.207786608260575,-0.00855470637430994,10.4555555424684,10.4576680589613,10.4633527754467,0.0019921547698856,0.0092730877869714,-0.00248141271491494,0.0076958517378003,0.0514522807169993,0.00530286500629416,0.3481831170413,0.355399918280728,Others,0,0,0,0.00447356748480054,0.00239298673150614,0.00412046640159307,0.00740379868414977,0.381431192990371
GBR,2017,0.0133991698128144,Europe,Northern Europe,2017,10.9076320435205,United Kingdom,0,-0.222168805138165,0.0213316422221489,10.5493497311581,10.5745905535363,10.5885105453592,0.0133991698128144,0.0167032135107143,0.00426947837092269,0.0113058827412011,0.0285515767491003,0.0033958160370893,0.3191214981613,0.336312092407686,Others,0,0,0,0.00912969144189175,0.00791006670411185,0.00518783599432375,0.00968622154462271,0.355399918280728
GRC,1996,0.00328845821875008,Europe,Southern Europe,1996,10.6043368118321,Greece,0,-0.481181901821197,0.0516661889974659,9.87835471675606,9.84156669145266,9.82345745966829,0.00328845821875008,0.0236533136823514,-0.00674961121364541,0.0197712034014703,0.0234847712098905,0.0128122629718266,0.78087935216381,0.787160192712223,Others,0,0,0,0.0100380694323955,0.00695894042964371,-0.00168740280341135,0.00250951735809887,
GRC,2003,0.036184918969177,Europe,Southern Europe,2003,10.7573169934013,Greece,0,-0.291365102030371,0.145791556995825,10.1316491495403,10.1064876243457,10.1050307152821,0.036184918969177,0.0378458475561485,0.0134464811426227,0.0539450537038988,0.00334781590630051,0.026739456608637,0.652286278119201,0.694451482147246,Others,0,0,0,0.0227384378265543,0.0272055970952618,0.00167421748224433,0.00819412681473744,0.787160192712223
GRC,2010,0.00300529897801433,Europe,Southern Europe,2010,10.811535892488,Greece,0,-0.446587242151063,0.0616852182069066,10.1526862423864,10.1587420163164,10.163224210539,0.00300529897801433,0.00746491313867154,-0.0120151912555598,-0.0565344436590998,-0.0703871349482999,-0.0316671687201514,0.648311681949,0.608335835072443,Others,0,0,0,0.0150204902335741,-0.0248672749389484,-0.00132958033164561,0.011949249373131,0.694451482147246
GRC,2017,-0.0233129662136385,Europe,Southern Europe,2017,10.9076320435205,Greece,0,-0.616845058430583,-0.0517416343539521,9.98949547889093,10.0759770748779,10.0900991239394,-0.0233129662136385,-0.0118235630626431,-0.0162038360801227,0.0170820432240006,0.0309152557142003,0.0053469463176457,0.817532919581101,0.811775936141672,Others,0,0,0,-0.00710913013351585,0.0117350969063549,-0.00538053935167628,0.010171966839752,0.608335835072443
GTM,1996,0.0152461634044371,Americas,Latin America and the Caribbean,1996,10.6043368118321,Guatemala,0,-0.19646909556487,0.0239468171024516,8.61315182354431,8.37882609607975,8.38256149958391,0.0152461634044371,0.0275749514707773,0.00504627936461957,0.00637535949497092,0.00283324899621995,-0.007537935640947,2.22177531224819,2.24023964972522,Latin America and the Caribbean,1,0,0,0.0101998840398175,0.0139132951359179,0.00126156984115489,0.00254997100995438,
GTM,2003,0.0128854765353828,Americas,Latin America and the Caribbean,2003,10.7573169934013,Guatemala,0,-0.370961584710211,-0.00629740790793421,8.70335015929199,8.57679722598137,8.57275215074253,0.0128854765353828,0.0282815899859456,-0.00432060357291226,0.00138696394560967,0.0139006370927888,-0.00114899899962029,2.18456484265877,2.20680177856178,Latin America and the Caribbean,1,0,0,0.017206080108295,0.00253596294522996,0.000181418947926828,0.00685149103702814,2.24023964972522
GTM,2010,0.0121621089901987,Americas,Latin America and the Caribbean,2010,10.811535892488,Guatemala,0,-0.428517701125445,-0.00856306263500837,8.78848492222338,8.7576677195218,8.75915213874454,0.0121621089901987,0.0258386419343472,-0.000323664961010594,0.0065804754345411,0.0301917868227797,0.00528514115213253,2.05238375374346,2.13333447465145,Latin America and the Caribbean,1,0,0,0.0124857739512093,0.00129533428240857,0.00010050270767418,0.00997293452483046,2.20680177856178
GTM,2017,0.0143555398973186,Americas,Latin America and the Caribbean,2017,10.9076320435205,Guatemala,0,-0.427452204538667,-0.0162107688421761,8.88897370150461,8.88952415349218,8.89912359647351,0.0143555398973186,0.0188366334243401,-0.00109252945816682,0.00746307216980036,0.0107425068392804,-0.00654701539292654,2.00850844704699,2.01842348479726,Latin America and the Caribbean,1,0,0,0.0154480693554854,0.0140100875627269,-0.000172629656867525,0.0138349518637018,2.13333447465145
HKG,1996,0.0352172306013429,Asia,Eastern Asia,1996,10.6043368118321,"China, Hong Kong SAR",0,-0.0405257139241851,-0.0368093723997811,10.2998963869261,10.3904604868007,10.4830191254993,0.0352172306013429,0.0488423878301715,0.00583666995394247,0.0252746753753996,0.0406679096098994,-0.0273655652393913,0.1213176863328,0.167403563832772,East Asian Tigers,0,0,1,0.0293805606474004,0.052640240614791,0.00145916748848562,0.0073451401618501,
HKG,2003,0.00810778394070003,Asia,Eastern Asia,2003,10.7573169934013,"China, Hong Kong SAR",0,-0.0842740501599881,-0.159573794426735,10.356650874511,10.5662860787992,10.7010478101244,0.00810778394070003,0.0251179417140714,-0.0175377745752791,0.0266973211034003,0.0256085590417001,0.006215521227353,0.0562691832768998,0.106212245905857,East Asian Tigers,0,0,1,0.0256455585159792,0.0204817998760473,-0.00292527615533416,0.0137565297908449,0.167403563832772
HKG,2010,0.0445431809279856,Asia,Eastern Asia,2010,10.811535892488,"China, Hong Kong SAR",0,-0.309003763899246,-0.0241408109491223,10.6684531410069,10.6379673112999,10.7105726203545,0.0445431809279856,0.0102401760715285,0.0193475690682304,0.0594958462781001,0.0783590690773988,0.0372870265502561,0.1009632721335,0.0567584610201428,East Asian Tigers,0,0,1,0.0251956118597552,0.022208819727844,0.00191161611172343,0.0200554327557837,0.106212245905857
HKG,2017,0.0223893252526715,Asia,Eastern Asia,2017,10.9076320435205,"China, Hong Kong SAR",0,-0.28502818364935,0.0422586451488326,10.8251784177756,10.6111409826607,10.8156019335137,0.0223893252526715,-0.00383233266274274,0.00948563658542213,0.0290595515094001,0.0251442524336998,0.0182584071446549,0.0920301100068013,0.0948290191337432,East Asian Tigers,0,0,1,0.0129036886672493,0.0108011443647452,0.00428302525807896,0.023281354922596,0.0567584610201428
HND,1996,0.00174626277458704,Americas,Latin America and the Caribbean,1996,10.6043368118321,Honduras,0,-0.654745027389134,0.0169346720681609,8.09726333216864,8.05885730144542,8.07788926573565,0.00174626277458704,0.0156444881556142,-0.0277566884310256,0.00772339603507,-0.0725229487192909,-0.0239396968739873,2.52644754609645,2.48399911953821,Latin America and the Caribbean,1,0,0,0.0295029512056126,0.0316630929090573,-0.0069391721077564,0.00737573780140316,
HND,2003,0.00587143879713307,Americas,Latin America and the Caribbean,2003,10.7573169934013,Honduras,0,-0.847845131080996,0.00140353842845573,8.13836340374857,8.11205049501028,8.12977689101099,0.00587143879713307,0.00759902765212292,-0.00221873337710074,0.0199084658705999,0.0236562424352993,0.0233396684708845,2.62754010239031,2.62075859785697,Latin America and the Caribbean,1,0,0,0.0080901721742338,-0.00343120260028462,-0.00749385545203158,0.00939828084496161,2.48399911953821
HND,2010,0.0205062044815327,Americas,Latin America and the Caribbean,2010,10.811535892488,Honduras,0,-1.00134598905894,-0.00953514970450077,8.2819068351193,8.24009761042795,8.24742357202548,0.0205062044815327,0.0182924450596672,-0.0015626697332795,0.0169445864819995,0.0404168574481805,0.00718091302432093,2.56411232046252,2.58215582983544,Latin America and the Caribbean,1,0,0,0.0220688742148122,0.00976367345767855,-0.00788452288535146,0.0149154993986647,2.62075859785697
HND,2017,0.0191797637806186,Americas,Latin America and the Caribbean,2017,10.9076320435205,Honduras,0,-1.06683925332816,-0.0657688181496651,8.41616518158363,8.3558483276858,8.37115530585717,0.0191797637806186,0.0165358167511214,-0.00803338120645205,0.0301795511007299,0.0287708574710308,0.008201889343391,2.53647673766333,2.55547551417928,Latin America and the Caribbean,1,0,0,0.0272131449870706,0.0219776617573389,-0.00989286818696447,0.0217187856454323,2.58215582983544
HRV,1996,,Europe,Southern Europe,1996,10.6043368118321,Croatia,0,-0.502902319917833,-0.0706700788309395,9.49324115200541,9.16129567329541,9.12190876826975,,,,0.0661884007173796,0.042328317092279,0.0471186490852205,1.48242804356235,1.44368973689004,Others,0,0,0,,0.0190697516321591,,,
HRV,2003,0.0416235726516356,Europe,Southern Europe,2003,10.7573169934013,Croatia,0,-0.384934419227864,0.0724180646868977,9.78460616056686,9.57370643474503,9.5779628510048,0.0416235726516356,0.0589158230642316,0.020441163359691,0.0558749826282803,0.0634621303025202,0.0145623673387549,1.1793541423965,1.32951368589273,Others,0,0,0,0.0211824092919446,0.0413126152895254,,,1.44368973689004
HRV,2010,0.0173215768148159,Europe,Southern Europe,2010,10.811535892488,Croatia,0,-0.479605395671437,-0.0127129574909045,9.90585719827057,9.86811982770205,9.87457159436632,0.0173215768148159,0.0420590561367169,-0.0121615745968289,-0.0118555588982492,-0.00732551386464131,-0.00532425649112724,0.93696429812168,1.01277586855071,Others,0,0,0,0.0294831514116448,-0.00653130240712195,,,1.32951368589273
HRV,2017,0.0124820628459157,Europe,Southern Europe,2017,10.9076320435205,Croatia,0,-0.419774543429134,0.0475159249806159,9.99323163819198,10.043056002413,10.0623409619342,0.0124820628459157,0.0249908821015643,0.00860412606736006,0.0344866521969305,0.0456146620877789,0.0250132513561519,0.8452910815863,0.911019111406383,Others,0,0,0,0.00387793677855566,0.00947340084077858,,,1.01277586855071
HUN,1996,-0.021208208002587,Europe,Eastern Europe,1996,10.6043368118321,Hungary,0,-0.435432914328124,-0.121772244425108,9.5630269792924,9.47743718527443,9.43109114553454,-0.021208208002587,0.00827375340497153,-0.00943138283257529,0.0017708908806906,0.0275651516898314,-0.00932702456725601,1.17324566629756,1.17795990699163,Others,0,0,0,-0.0117768251700117,0.0110979154479466,-0.00235784570814382,-0.00294420629250293,
HUN,2003,0.0407629997694698,Europe,Eastern Europe,2003,10.7573169934013,Hungary,0,-0.405458998650738,-0.0227319040953312,9.84836797767869,9.7210835608275,9.71688476254802,0.0407629997694698,0.0348066250790099,0.014148620047111,0.0403161314158389,0.0356197513116001,0.0257784792510431,1.04043223085328,1.14040294211329,Others,0,0,0,0.0266143797223589,0.0145376521647958,0.00117930930363392,0.00370938863808679,1.17795990699163
HUN,2010,0.0145492229891957,Europe,Eastern Europe,2010,10.811535892488,Hungary,0,-0.482676769302348,-0.0115372726059929,9.95021253860306,9.92709658156135,9.9406995882876,0.0145492229891957,0.0294304315334072,0.00159923306990547,0.00965952430597028,0.0514184515588312,0.006118616307499,0.870836304200399,0.975648075445106,Others,0,0,0,0.0129499899192902,0.00354090799847128,0.00157911757111029,0.00694688611790934,1.14040294211329
HUN,2017,0.0258472495935629,Europe,Eastern Europe,2017,10.9076320435205,Hungary,0,-0.579668532696684,0.0145336088192868,10.131143285758,10.0244500783453,10.0867770796924,0.0258472495935629,0.013907642397707,0.00372441163218281,0.0437955518034006,0.0523304221753094,0.0189559644925895,0.820854963828101,0.853849632063804,Others,0,0,0,0.0221228379613801,0.024839587310811,0.00251022047915599,0.0124775956082544,0.975648075445106
IDN,1996,0.0604780776143529,Asia,South-eastern Asia,1996,10.6043368118321,Indonesia,0,-0.438720793102595,0.0689554549646151,8.75622395027461,8.41853171281265,8.41877992810102,0.0604780776143529,0.0675185177142199,0.0169724633546397,0.0604158433790296,0.0690807288216888,-0.00827392118334451,2.18555688373108,2.29998213558244,Others,0,0,0,0.0435056142597132,0.0686897645623741,0.00424311583865992,0.0108764035649283,
IDN,2003,-0.00088970494392144,Asia,South-eastern Asia,2003,10.7573169934013,Indonesia,0,-0.903787929849353,-0.0891001964591297,8.74999601566716,8.1635339816719,8.17680883276192,-0.00088970494392144,-0.0364282473058213,-0.0225793787748207,0.0328294193931402,0.00174312447047953,0.0098719050422745,2.58050816063938,2.49170020591225,Others,0,0,0,0.0216896738308992,0.0229575143508657,-0.00140172885504525,0.0162988220226531,2.29998213558244
IDN,2010,0.0412206446018329,Asia,South-eastern Asia,2010,10.811535892488,Indonesia,0,-0.946508601624823,-0.0353471330893265,9.03854052787999,8.90455385363569,8.90579308118775,0.0412206446018329,0.105859981709113,0.00767900905282903,0.0471645125780906,0.155579039209501,0.0157104182097707,1.90574281130025,2.26658829945492,Others,0,0,0,0.0335416355490039,0.0314540943683199,0.000518023408162007,0.0246842309099041,2.49170020591225
IDN,2017,0.0403852355879873,Asia,South-eastern Asia,2017,10.9076320435205,Indonesia,0,-0.834230760335601,0.127960917315392,9.3212371769959,9.26804940072859,9.24802558452796,0.0403852355879873,0.0519279352989856,0.0233297214863884,0.0384806065451908,0.045451214042199,0.018800669210262,1.65960645899254,1.70133835311125,Others,0,0,0,0.0170555141015989,0.0196799373349288,0.0063504537797591,0.0289481094353038,2.26658829945492
