Dataset: Income Distribution Database			
Measure			Gini (disposable income, post taxes and transfers)
Finland		Income definition until 2011	0.215
Finland	1991	New income definition since 2012	0.212
Finland		Income definition until 2011	0.213
Finland	1992	New income definition since 2012	0.211
Finland		Income definition until 2011	0.212
Finland	1993	New income definition since 2012	0.214
Finland		Income definition until 2011	0.215
Finland	1994	New income definition since 2012	0.215
Finland		Income definition until 2011	0.217
Finland	1995	New income definition since 2012	0.22
Finland		Income definition until 2011	0.222
Finland	1996	New income definition since 2012	0.224
Finland		Income definition until 2011	0.226
Finland	1997	New income definition since 2012	0.235
Finland		Income definition until 2011	0.237
Finland	1998	New income definition since 2012	0.243
Finland		Income definition until 2011	0.244
Finland	1999	New income definition since 2012	0.25
Finland		Income definition until 2011	0.251
Finland	2000	New income definition since 2012	0.254
Finland		Income definition until 2011	0.255
Finland	2001	New income definition since 2012	0.262
Finland		Income definition until 2011	0.261
Finland	2002	New income definition since 2012	0.258
Finland		Income definition until 2011	0.259
Finland	2003	New income definition since 2012	0.261
Finland		Income definition until 2011	0.263
Finland	2004	New income definition since 2012	0.266
Finland		Income definition until 2011	0.267
Finland	2005	New income definition since 2012	0.265
Finland		Income definition until 2011	0.266
Finland	2006	New income definition since 2012	0.268
Finland		Income definition until 2011	0.268
Finland	2007	New income definition since 2012	0.269
Finland		Income definition until 2011	0.27
Finland	2008	New income definition since 2012	0.264
Finland		Income definition until 2011	0.266
Finland	2009	New income definition since 2012	0.259
Finland		Income definition until 2011	0.26
Finland	2010	New income definition since 2012	0.264
Finland		Income definition until 2011	0.265
Finland	2011	New income definition since 2012	0.264
Finland		Income definition until 2011	0.265
Finland	2012	New income definition since 2012	0.26
Finland		Income definition until 2011	0.261
Finland	2013	New income definition since 2012	0.262
Finland		Income definition until 2011	..
Finland	2014	New income definition since 2012	0.257
Finland		Income definition until 2011	..
Finland	2015	New income definition since 2012	0.26
Finland		Income definition until 2011	..
Finland	2016	New income definition since 2012	0.259
Finland		Income definition until 2011	..
Finland	2017	New income definition since 2012	0.266
Finland		Income definition until 2011	..
Finland	2018	New income definition since 2012	..
Finland		Income definition until 2011	..
Finland	2019	New income definition since 2012	..
Finland		Income definition until 2011	..
France	1974	New income definition since 2012	..
France		Income definition until 2011	..
France	1975	New income definition since 2012	..
France		Income definition until 2011	..
France	1976	New income definition since 2012	..
France		Income definition until 2011	..
France	1977	New income definition since 2012	..
France		Income definition until 2011	..
France	1978	New income definition since 2012	..
France		Income definition until 2011	..
France	1979	New income definition since 2012	..
France		Income definition until 2011	..
France	1980	New income definition since 2012	..
France		Income definition until 2011	..
France	1981	New income definition since 2012	..
France		Income definition until 2011	..
France	1982	New income definition since 2012	..
France		Income definition until 2011	..
France	1983	New income definition since 2012	..
France		Income definition until 2011	..
France	1984	New income definition since 2012	..
France		Income definition until 2011	..
France	1985	New income definition since 2012	..
France		Income definition until 2011	..
France	1986	New income definition since 2012	..
France		Income definition until 2011	..
France	1987	New income definition since 2012	..
France		Income definition until 2011	..
France	1988	New income definition since 2012	..
France		Income definition until 2011	..
France	1989	New income definition since 2012	..
France		Income definition until 2011	..
France	1990	New income definition since 2012	..
France		Income definition until 2011	..
France	1991	New income definition since 2012	..
France		Income definition until 2011	..
France	1992	New income definition since 2012	..
France		Income definition until 2011	..
France	1993	New income definition since 2012	..
France		Income definition until 2011	..
France	1994	New income definition since 2012	..
France		Income definition until 2011	..
France	1995	New income definition since 2012	..
France		Income definition until 2011	..
France	1996	New income definition since 2012	..
France		Income definition until 2011	0.277
France	1997	New income definition since 2012	..
France		Income definition until 2011	0.278
France	1998	New income definition since 2012	..
France		Income definition until 2011	0.276
France	1999	New income definition since 2012	..
France		Income definition until 2011	0.284
France	2000	New income definition since 2012	..
France		Income definition until 2011	0.287
France	2001	New income definition since 2012	..
France		Income definition until 2011	0.287
France	2002	New income definition since 2012	..
France		Income definition until 2011	0.284
France	2003	New income definition since 2012	..
France		Income definition until 2011	0.282
France	2004	New income definition since 2012	..
France		Income definition until 2011	0.283
France	2005	New income definition since 2012	..
France		Income definition until 2011	0.288
France	2006	New income definition since 2012	..
France		Income definition until 2011	0.293
France	2007	New income definition since 2012	..
France		Income definition until 2011	0.292
France	2008	New income definition since 2012	..
France		Income definition until 2011	0.293
France	2009	New income definition since 2012	..
France		Income definition until 2011	0.293
France	2010	New income definition since 2012	..
France		Income definition until 2011	0.303
France	2011	New income definition since 2012	..
France		Income definition until 2011	0.309
France	2012	New income definition since 2012	0.305
France		Income definition until 2011	..
France	2013	New income definition since 2012	0.291
France		Income definition until 2011	..
France	2014	New income definition since 2012	0.293
France		Income definition until 2011	..
France	2015	New income definition since 2012	0.295
France		Income definition until 2011	..
France	2016	New income definition since 2012	0.291
France		Income definition until 2011	..
France	2017	New income definition since 2012	0.292
France		Income definition until 2011	..
France	2018	New income definition since 2012	..
France		Income definition until 2011	..
France	2019	New income definition since 2012	..
France		Income definition until 2011	..
Germany	1974	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1975	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1976	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1977	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1978	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1979	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1980	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1981	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1982	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1983	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1984	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1985	New income definition since 2012	..
Germany		Income definition until 2011	0.251
Germany	1986	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1987	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1988	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1989	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1990	New income definition since 2012	..
Germany		Income definition until 2011	0.256
Germany	1991	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	1992	New income definition since 2012	..
Germany		Income definition until 2011	0.263
Germany	1993	New income definition since 2012	..
Germany		Income definition until 2011	0.262
Germany	1994	New income definition since 2012	..
Germany		Income definition until 2011	0.268
Germany	1995	New income definition since 2012	..
Germany		Income definition until 2011	0.266
Germany	1996	New income definition since 2012	..
Germany		Income definition until 2011	0.26
Germany	1997	New income definition since 2012	..
Germany		Income definition until 2011	0.259
Germany	1998	New income definition since 2012	..
Germany		Income definition until 2011	0.259
Germany	1999	New income definition since 2012	..
Germany		Income definition until 2011	0.259
Germany	2000	New income definition since 2012	..
Germany		Income definition until 2011	0.264
Germany	2001	New income definition since 2012	..
Germany		Income definition until 2011	0.27
Germany	2002	New income definition since 2012	..
Germany		Income definition until 2011	0.28
Germany	2003	New income definition since 2012	..
Germany		Income definition until 2011	0.282
Germany	2004	New income definition since 2012	..
Germany		Income definition until 2011	0.285
Germany	2005	New income definition since 2012	..
Germany		Income definition until 2011	0.297
Germany	2006	New income definition since 2012	..
Germany		Income definition until 2011	0.29
Germany	2007	New income definition since 2012	..
Germany		Income definition until 2011	0.295
Germany	2008	New income definition since 2012	0.285
Germany		Income definition until 2011	0.287
Germany	2009	New income definition since 2012	..
Germany		Income definition until 2011	0.288
Germany	2010	New income definition since 2012	..
Germany		Income definition until 2011	0.286
Germany	2011	New income definition since 2012	0.291
Germany		Income definition until 2011	0.293
Germany	2012	New income definition since 2012	0.289
Germany		Income definition until 2011	..
Germany	2013	New income definition since 2012	0.292
Germany		Income definition until 2011	..
Germany	2014	New income definition since 2012	0.289
Germany		Income definition until 2011	..
Germany	2015	New income definition since 2012	0.293
Germany		Income definition until 2011	..
Germany	2016	New income definition since 2012	0.294
Germany		Income definition until 2011	..
Germany	2017	New income definition since 2012	0.289
Germany		Income definition until 2011	..
Germany	2018	New income definition since 2012	..
Germany		Income definition until 2011	..
Germany	2019	New income definition since 2012	..
Germany		Income definition until 2011	..
Greece	1974	New income definition since 2012	..
Greece		Income definition until 2011	0.432
Greece	1975	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1976	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1977	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1978	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1979	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1980	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1981	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1982	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1983	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1984	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1985	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1986	New income definition since 2012	..
Greece		Income definition until 2011	0.352
Greece	1987	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1988	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1989	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1990	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1991	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1992	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1993	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1994	New income definition since 2012	..
Greece		Income definition until 2011	0.352
Greece	1995	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1996	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1997	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1998	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	1999	New income definition since 2012	..
Greece		Income definition until 2011	0.361
Greece	2000	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	2001	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	2002	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	2003	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	2004	New income definition since 2012	0.333
Greece		Income definition until 2011	0.336
Greece	2005	New income definition since 2012	0.345
Greece		Income definition until 2011	0.346
Greece	2006	New income definition since 2012	0.337
Greece		Income definition until 2011	0.34
Greece	2007	New income definition since 2012	0.329
Greece		Income definition until 2011	..
Greece	2008	New income definition since 2012	0.328
Greece		Income definition until 2011	0.33
Greece	2009	New income definition since 2012	0.33
Greece		Income definition until 2011	0.331
Greece	2010	New income definition since 2012	0.336
Greece		Income definition until 2011	0.337
Greece	2011	New income definition since 2012	0.333
Greece		Income definition until 2011	0.335
Greece	2012	New income definition since 2012	0.338
Greece		Income definition until 2011	0.34
Greece	2013	New income definition since 2012	0.342
Greece		Income definition until 2011	0.343
Greece	2014	New income definition since 2012	0.339
Greece		Income definition until 2011	..
Greece	2015	New income definition since 2012	0.34
Greece		Income definition until 2011	..
Greece	2016	New income definition since 2012	0.333
Greece		Income definition until 2011	..
Greece	2017	New income definition since 2012	0.319
Greece		Income definition until 2011	..
Greece	2018	New income definition since 2012	..
Greece		Income definition until 2011	..
Greece	2019	New income definition since 2012	..
Greece		Income definition until 2011	..
Hungary	1974	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1975	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1976	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1977	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1978	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1979	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1980	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1981	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1982	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1983	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1984	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1985	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1986	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1987	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1988	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1989	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1990	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	1991	New income definition since 2012	..
Hungary		Income definition until 2011	0.273
Hungary	1992	New income definition since 2012	..
Hungary		Income definition until 2011	0.282
Hungary	1993	New income definition since 2012	..
Hungary		Income definition until 2011	0.299
Hungary	1994	New income definition since 2012	..
Hungary		Income definition until 2011	0.299
Hungary	1995	New income definition since 2012	..
Hungary		Income definition until 2011	0.294
Hungary	1996	New income definition since 2012	..
Hungary		Income definition until 2011	0.294
Hungary	1997	New income definition since 2012	..
Hungary		Income definition until 2011	0.281
Hungary	1998	New income definition since 2012	..
Hungary		Income definition until 2011	0.284
Hungary	1999	New income definition since 2012	..
Hungary		Income definition until 2011	0.294
Hungary	2000	New income definition since 2012	..
Hungary		Income definition until 2011	0.293
Hungary	2001	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	2002	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	2003	New income definition since 2012	..
Hungary		Income definition until 2011	0.303
Hungary	2004	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	2005	New income definition since 2012	..
Hungary		Income definition until 2011	0.291
Hungary	2006	New income definition since 2012	0.264
Hungary		Income definition until 2011	..
Hungary	2007	New income definition since 2012	0.257
Hungary		Income definition until 2011	0.272
Hungary	2008	New income definition since 2012	0.246
Hungary		Income definition until 2011	..
Hungary	2009	New income definition since 2012	0.241
Hungary		Income definition until 2011	0.272
Hungary	2010	New income definition since 2012	0.266
Hungary		Income definition until 2011	..
Hungary	2011	New income definition since 2012	0.269
Hungary		Income definition until 2011	..
Hungary	2012	New income definition since 2012	0.279
Hungary		Income definition until 2011	0.29
Hungary	2013	New income definition since 2012	0.286
Hungary		Income definition until 2011	..
Hungary	2014	New income definition since 2012	0.281
Hungary		Income definition until 2011	..
Hungary	2015	New income definition since 2012	0.284
Hungary		Income definition until 2011	..
Hungary	2016	New income definition since 2012	0.28
Hungary		Income definition until 2011	..
Hungary	2017	New income definition since 2012	0.289
Hungary		Income definition until 2011	..
Hungary	2018	New income definition since 2012	..
Hungary		Income definition until 2011	..
Hungary	2019	New income definition since 2012	..
Hungary		Income definition until 2011	..
Iceland	1974	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1975	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1976	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1977	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1978	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1979	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1980	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1981	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1982	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1983	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1984	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1985	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1986	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1987	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1988	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1989	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1990	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1991	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1992	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1993	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1994	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1995	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1996	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1997	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1998	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	1999	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2000	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2001	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2002	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2003	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2004	New income definition since 2012	0.261
Iceland		Income definition until 2011	0.261
Iceland	2005	New income definition since 2012	0.273
Iceland		Income definition until 2011	0.273
Iceland	2006	New income definition since 2012	0.289
Iceland		Income definition until 2011	0.291
Iceland	2007	New income definition since 2012	0.285
Iceland		Income definition until 2011	0.283
Iceland	2008	New income definition since 2012	0.306
Iceland		Income definition until 2011	0.304
Iceland	2009	New income definition since 2012	0.266
Iceland		Income definition until 2011	0.266
Iceland	2010	New income definition since 2012	0.248
Iceland		Income definition until 2011	0.245
Iceland	2011	New income definition since 2012	0.252
Iceland		Income definition until 2011	0.25
Iceland	2012	New income definition since 2012	0.252
Iceland		Income definition until 2011	0.252
Iceland	2013	New income definition since 2012	0.24
Iceland		Income definition until 2011	0.24
Iceland	2014	New income definition since 2012	0.246
Iceland		Income definition until 2011	..
Iceland	2015	New income definition since 2012	0.257
Iceland		Income definition until 2011	..
Iceland	2016	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2017	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2018	New income definition since 2012	..
Iceland		Income definition until 2011	..
Iceland	2019	New income definition since 2012	..
Iceland		Income definition until 2011	..
Ireland	1974	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1975	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1976	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1977	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1978	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1979	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1980	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1981	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1982	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1983	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1984	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1985	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1986	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1987	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1988	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1989	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1990	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1991	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1992	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1993	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1994	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1995	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1996	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1997	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1998	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	1999	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	2000	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	2001	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	2002	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	2003	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	2004	New income definition since 2012	0.323
Ireland		Income definition until 2011	0.323
Ireland	2005	New income definition since 2012	0.324
Ireland		Income definition until 2011	0.323
Ireland	2006	New income definition since 2012	0.316
Ireland		Income definition until 2011	0.315
Ireland	2007	New income definition since 2012	0.304
Ireland		Income definition until 2011	0.303
Ireland	2008	New income definition since 2012	0.295
Ireland		Income definition until 2011	0.295
Ireland	2009	New income definition since 2012	0.312
Ireland		Income definition until 2011	0.312
Ireland	2010	New income definition since 2012	0.298
Ireland		Income definition until 2011	0.298
Ireland	2011	New income definition since 2012	0.307
Ireland		Income definition until 2011	0.3
Ireland	2012	New income definition since 2012	0.31
Ireland		Income definition until 2011	0.302
Ireland	2013	New income definition since 2012	0.312
Ireland		Income definition until 2011	0.307
Ireland	2014	New income definition since 2012	0.298
Ireland		Income definition until 2011	..
Ireland	2015	New income definition since 2012	0.298
Ireland		Income definition until 2011	..
Ireland	2016	New income definition since 2012	0.309
Ireland		Income definition until 2011	..
Ireland	2017	New income definition since 2012	0.295
Ireland		Income definition until 2011	..
Ireland	2018	New income definition since 2012	..
Ireland		Income definition until 2011	..
Ireland	2019	New income definition since 2012	..
Ireland		Income definition until 2011	..
Israel	1974	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1975	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1976	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1977	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1978	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1979	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1980	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1981	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1982	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1983	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1984	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1985	New income definition since 2012	..
Israel		Income definition until 2011	0.326
Israel	1986	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1987	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1988	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1989	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1990	New income definition since 2012	..
Israel		Income definition until 2011	0.329
Israel	1991	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1992	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1993	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1994	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1995	New income definition since 2012	..
Israel		Income definition until 2011	0.338
Israel	1996	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1997	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1998	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	1999	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	2000	New income definition since 2012	..
Israel		Income definition until 2011	0.347
Israel	2001	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	2002	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	2003	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	2004	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	2005	New income definition since 2012	..
Israel		Income definition until 2011	0.378
Israel	2006	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	2007	New income definition since 2012	..
Israel		Income definition until 2011	..
Israel	2008	New income definition since 2012	..
Israel		Income definition until 2011	0.371
Israel	2009	New income definition since 2012	..
Israel		Income definition until 2011	0.373
Israel	2010	New income definition since 2012	..
Israel		Income definition until 2011	0.376
Israel	2011	New income definition since 2012	0.371
Israel		Income definition until 2011	0.377
Israel	2012	New income definition since 2012	0.371
Israel		Income definition until 2011	..
Israel	2013	New income definition since 2012	0.36
Israel		Income definition until 2011	..
Israel	2014	New income definition since 2012	0.365
Israel		Income definition until 2011	..
Israel	2015	New income definition since 2012	0.36
Israel		Income definition until 2011	..
Israel	2016	New income definition since 2012	0.346
Israel		Income definition until 2011	..
Israel	2017	New income definition since 2012	0.344
Israel		Income definition until 2011	..
Israel	2018	New income definition since 2012	0.348
Israel		Income definition until 2011	..
Israel	2019	New income definition since 2012	..
Israel		Income definition until 2011	..
Italy	1974	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1975	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1976	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1977	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1978	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1979	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1980	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1981	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1982	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1983	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1984	New income definition since 2012	..
Italy		Income definition until 2011	0.291
Italy	1985	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1986	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1987	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1988	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1989	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1990	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1991	New income definition since 2012	..
Italy		Income definition until 2011	0.279
Italy	1992	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1993	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1994	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1995	New income definition since 2012	..
Italy		Income definition until 2011	0.327
Italy	1996	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1997	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1998	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	1999	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	2000	New income definition since 2012	..
Italy		Income definition until 2011	0.323
Italy	2001	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	2002	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	2003	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	2004	New income definition since 2012	0.331
Italy		Income definition until 2011	0.331
Italy	2005	New income definition since 2012	0.324
Italy		Income definition until 2011	..
Italy	2006	New income definition since 2012	0.324
Italy		Income definition until 2011	..
Italy	2007	New income definition since 2012	0.313
Italy		Income definition until 2011	..
Italy	2008	New income definition since 2012	0.317
Italy		Income definition until 2011	0.317
Italy	2009	New income definition since 2012	0.315
Italy		Income definition until 2011	0.315
Italy	2010	New income definition since 2012	0.327
Italy		Income definition until 2011	0.321
Italy	2011	New income definition since 2012	0.327
Italy		Income definition until 2011	0.326
Italy	2012	New income definition since 2012	0.33
Italy		Income definition until 2011	0.329
Italy	2013	New income definition since 2012	0.325
Italy		Income definition until 2011	0.324
Italy	2014	New income definition since 2012	0.326
Italy		Income definition until 2011	..
Italy	2015	New income definition since 2012	0.333
Italy		Income definition until 2011	..
Italy	2016	New income definition since 2012	0.327
Italy		Income definition until 2011	..
Italy	2017	New income definition since 2012	0.334
Italy		Income definition until 2011	..
Italy	2018	New income definition since 2012	..
Italy		Income definition until 2011	..
Italy	2019	New income definition since 2012	..
Italy		Income definition until 2011	..
Japan	1974	New income definition since 2012	..
Japan		Income definition until 2011	..
Japan	1975	New income definition since 2012	..
Japan		Income definition until 2011	..
Japan	1976	New income definition since 2012	..
Japan		Income definition until 2011	..
Japan	1977	New income definition since 2012	..
Japan		Income definition until 2011	..
Japan	1978	New income definition since 2012	..
Japan		Income definition until 2011	..
Japan	1979	New income definition since 2012	..
Japan		Income definition until 2011	..
Japan	1980	New income definition since 2012	..
Japan		Income definition until 2011	..
Japan	1981	New income definition since 2012	..
Japan		Income definition until 2011	..
